CountyName,StateName,FIPS,City,Metro,lat,lng,Year,BasePrice,HouseValue,prev_HouseValue,increase_base_pct,annual_increase,Rank_Annual,annual_value_category,Personal_Income_Raise,Population_Raise,Percapita_Income_Raise
ARANSAS,TX,48007.0,Rockport,"Rockport, TX",28.11898396,-96.99699873,2023,180030.0,287351.0,285653.0,60.0,1.0,526.0,1 Percent Increase,5.5,1.8,3.6
ARANSAS,TX,48007.0,Rockport,"Rockport, TX",28.11898396,-96.99699873,2024,180030.0,269667.0,287351.0,50.0,-6.0,694.5,6 Percent Decrease,10.2,1.6,8.4
ARAPAHOE,CO,,Sheridan,"Denver-Aurora-Lakewood, CO",39.649919,-104.3385011,2020,248292.61111111112,260631.44444444444,248292.61111111112,5.0,5.0,557.0,Above 5 Percent,,,
ARAPAHOE,CO,,Sheridan,"Denver-Aurora-Lakewood, CO",39.649919,-104.3385011,2021,248292.61111111112,304777.5,260631.44444444444,23.0,17.0,374.5,Above 15 Percent,,,
ARAPAHOE,CO,8005.0,Sheridan,"Denver-Aurora-Lakewood, CO",39.649919,-104.3385011,2022,248292.61111111112,332745.8888888889,304777.5,34.0,9.0,367.5,Above 8 Percent,6.7,0.2,6.5
ARAPAHOE,CO,8005.0,Sheridan,"Denver-Aurora-Lakewood, CO",39.649919,-104.3385011,2023,248292.61111111112,330403.1111111111,332745.8888888889,33.0,-1.0,609.0,2 Percent Decrease,6.0,-0.1,6.1
ARAPAHOE,CO,8005.0,Sheridan,"Denver-Aurora-Lakewood, CO",39.649919,-104.3385011,2024,248292.61111111112,321087.27777777775,330403.1111111111,29.0,-3.0,636.0,4 Percent Decrease,4.5,0.0,4.5
ARLINGTON,VA,,Arlington,"Washington-Arlington-Alexandria, DC-VA-MD-WV",38.87844605,-77.10098204,2020,386525.55555555556,407831.0,386525.55555555556,6.0,6.0,487.0,Above 5 Percent,,,
ARLINGTON,VA,,Arlington,"Washington-Arlington-Alexandria, DC-VA-MD-WV",38.87844605,-77.10098204,2021,386525.55555555556,404243.1111111111,407831.0,5.0,-1.0,718.0,2 Percent Decrease,,,
ARLINGTON,VA,51013.0,Arlington,"Washington-Arlington-Alexandria, DC-VA-MD-WV",38.87844605,-77.10098204,2022,386525.55555555556,406833.22222222225,404243.1111111111,5.0,1.0,691.0,1 Percent Increase,8.7,-2.3,11.2
ARLINGTON,VA,51013.0,Arlington,"Washington-Arlington-Alexandria, DC-VA-MD-WV",38.87844605,-77.10098204,2023,386525.55555555556,418186.3333333333,406833.22222222225,8.0,3.0,420.0,Above 3 Percent,7.3,0.1,7.2
ARLINGTON,VA,51013.0,Arlington,"Washington-Arlington-Alexandria, DC-VA-MD-WV",38.87844605,-77.10098204,2024,386525.55555555556,425655.1111111111,418186.3333333333,10.0,2.0,360.5,Above 1 Percent,6.2,0.2,6.0
ASHLAND,OH,,Ashland,"Ashland, OH",40.84592901,-82.27061922,2020,135226.0,145234.0,135226.0,7.0,7.0,404.5,Above 5 Percent,,,
